AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleRightX,AnkleRightY,AnkleRightZ,KneeLeftX,KneeLeftY,KneeLeftZ,KneeRightX,KneeRightY,KneeRightZ,HipLeftX,HipLeftY,HipLefttZ,HipRightX,HipRightY,HipRightZ,timestamp
494.407013,-636.764771,1300.490601,140.789444,-660.514709,1288.602173,433.600830,-290.817963,1194.764038,147.052139,-311.050110,1165.168823,368.193481,78.955238,1115.326660,203.287811,66.813812,1132.608887,3206266624.000000
495.596741,-637.611633,1304.385864,141.786743,-663.935303,1293.620361,434.221954,-290.387695,1198.143311,147.383484,-313.306152,1169.061279,367.835388,80.535049,1117.552856,202.650528,66.256676,1136.752686,3206333440.000000
496.673615,-637.602356,1304.864014,141.536880,-664.673767,1293.776489,434.653198,-291.196838,1199.126221,147.181137,-313.529755,1173.171265,367.940430,78.917549,1119.132568,203.424408,65.044014,1141.003296,3206400000.000000
497.733124,-641.096924,1304.650269,140.423248,-665.850769,1299.278198,435.261902,-293.625824,1198.548218,144.422028,-314.361115,1175.950317,368.507507,78.095284,1120.081665,203.628128,65.014931,1143.730835,3206466816.000000
499.280334,-643.262878,1307.486938,140.893585,-666.520447,1300.531128,435.756714,-294.243103,1204.262939,143.276642,-314.479340,1176.218018,367.470428,77.062088,1121.042603,202.287994,65.982147,1146.194946,3206500096.000000
499.426819,-643.115784,1309.164429,138.637955,-666.814453,1298.651489,435.767426,-295.124847,1204.420044,143.120239,-314.363861,1177.164551,367.401581,76.132156,1123.608521,202.166824,65.529312,1146.994263,3206533376.000000
499.714905,-643.651611,1309.673706,139.087906,-667.056702,1299.392822,435.933594,-295.336761,1205.100830,143.167206,-314.616180,1177.003296,367.245728,76.305984,1124.947510,201.835541,65.721306,1148.000122,3206599936.000000
499.611481,-644.720337,1310.445679,139.263596,-668.603516,1301.235229,435.734619,-295.900879,1206.084839,143.568069,-315.770996,1178.649902,367.383850,76.324478,1126.164673,201.635010,64.972328,1147.800049,3206633472.000000
499.313995,-643.527405,1308.465332,138.675919,-666.799011,1301.462891,435.765198,-295.302551,1204.170532,143.657608,-314.453217,1179.462402,366.953217,76.419441,1125.532837,201.617035,65.609299,1148.340332,3206666752.000000
498.763611,-642.828491,1307.406006,138.723175,-666.794434,1302.139160,434.754242,-295.012085,1202.989502,143.849991,-314.919952,1179.623169,365.131256,76.273766,1124.398926,200.051132,65.074287,1147.959473,3206733312.000000
498.298798,-642.951843,1306.159546,139.043869,-667.484497,1302.017700,433.865723,-294.909760,1202.455078,144.000427,-315.048645,1180.852051,364.813873,76.765335,1124.764282,199.687210,65.011612,1148.002563,3206766592.000000
497.490356,-640.278076,1304.611938,138.562454,-664.841187,1298.930420,432.457397,-294.173187,1198.847412,142.975800,-312.715912,1180.389771,362.265167,76.695160,1124.273315,197.455856,66.241196,1146.677734,3206833408.000000
496.653473,-640.021423,1301.655396,138.374069,-664.708313,1298.945679,431.412506,-294.125854,1197.784912,143.483170,-313.201355,1180.815796,361.074585,75.684296,1121.883789,196.687576,64.992691,1144.910034,3206866688.000000
496.423706,-640.622314,1301.017090,138.590668,-664.155457,1298.693359,431.704224,-293.743561,1198.561890,143.086761,-313.104706,1177.824951,362.113464,76.574181,1122.131348,197.409470,65.601295,1144.171997,3206933504.000000
497.153076,-640.777283,1302.708374,138.521378,-664.824890,1298.689575,432.081055,-293.921143,1199.708374,143.231827,-313.435791,1178.213623,362.061127,76.239754,1121.905273,197.206497,65.434547,1143.561157,3206966784.000000
497.715637,-641.186890,1304.841064,136.465912,-664.882568,1300.621338,432.652771,-294.234711,1201.093018,142.976334,-314.133514,1177.460938,362.225891,75.912979,1122.055420,197.175110,65.060646,1143.232178,3207000064.000000
